ID,critical_temp
TEST_00000,1.5374025534838438
TEST_00001,4.25537447988987
TEST_00002,12.00026614856389
TEST_00003,47.0582823535204
TEST_00004,4.239762217242803
TEST_00005,5.941450259902259
TEST_00006,3.1528448651234307
TEST_00007,26.907152250506915
TEST_00008,4.176116419963538
TEST_00009,86.07602550370345
TEST_00010,9.327273606856664
TEST_00011,5.859619528055191
TEST_00012,38.84501961708069
TEST_00013,42.48602485656738
TEST_00014,24.692977801766887
TEST_00015,82.2008285522461
TEST_00016,5.288175616264343
TEST_00017,13.097524891694386
TEST_00018,18.15036275625229
TEST_00019,19.215735607147217
TEST_00020,3.6588256603479383
TEST_00021,9.819637141227723
TEST_00022,87.9865177154541
TEST_00023,10.183703422546387
TEST_00024,45.27404022216797
TEST_00025,14.512338104248048
TEST_00026,5.7487382888793945
TEST_00027,66.59360885620117
TEST_00028,8.190504196799463
TEST_00029,27.835601540505884
TEST_00030,13.523897404670716
TEST_00031,3.227809908227374
TEST_00032,18.708824927806855
TEST_00033,6.7034768019119895
TEST_00034,9.279717668890953
TEST_00035,29.014559869766238
TEST_00036,29.460819444656373
TEST_00037,15.794408003489167
TEST_00038,5.41198468208313
TEST_00039,14.601479241897664
TEST_00040,93.39430600643158
TEST_00041,80.57735443115234
TEST_00042,7.398119909763336
TEST_00043,88.38379287719727
TEST_00044,22.040045261383057
TEST_00045,20.587554704575297
TEST_00046,45.32455889383952
TEST_00047,96.51714632034302
TEST_00048,63.95363086700439
TEST_00049,10.045809393612046
TEST_00050,1.2875436425030928
TEST_00051,4.15429413318634
TEST_00052,42.808211656570435
TEST_00053,48.320522457659244
TEST_00054,4.7829461097717285
TEST_00055,71.26635148013081
TEST_00056,28.701638185977934
TEST_00057,4.718166931172213
TEST_00058,11.092170238494873
TEST_00059,62.44048216501872
TEST_00060,17.586275759538015
TEST_00061,39.76646041870117
TEST_00062,23.972409315109253
TEST_00063,1.6103811985254288
TEST_00064,7.137653429061174
TEST_00065,35.86009923342999
TEST_00066,7.861050212383271
TEST_00067,60.95406913757324
TEST_00068,2.107035219669342
TEST_00069,3.843970911502838
TEST_00070,16.603415467739104
TEST_00071,8.397940583229065
TEST_00072,36.507870098640126
TEST_00073,7.518836987813314
TEST_00074,6.193117128610611
TEST_00075,10.296335884994932
TEST_00076,17.363162994384766
TEST_00077,4.1066710320115085
TEST_00078,19.677977603673934
TEST_00079,13.34178614616394
TEST_00080,68.65991110245386
TEST_00081,27.21213436126709
TEST_00082,62.4869354057312
TEST_00083,78.1422359085083
TEST_00084,2.8179990351200104
TEST_00085,1.607845439152285
TEST_00086,5.143185763349757
TEST_00087,86.79834369659423
TEST_00088,3.1423374116420746
TEST_00089,84.80913517691863
TEST_00090,9.976629257202148
TEST_00091,55.36793652653694
TEST_00092,4.466680516004562
TEST_00093,33.181699679448016
TEST_00094,54.21243004480998
TEST_00095,78.34535820007324
TEST_00096,20.18183007512774
TEST_00097,22.744254706246515
TEST_00098,79.80295850118002
TEST_00099,9.140324084019909
TEST_00100,96.84398423603602
TEST_00101,96.99102848052979
TEST_00102,75.44679063796997
TEST_00103,75.72199630737305
TEST_00104,12.445918242136635
TEST_00105,89.13801829020179
TEST_00106,72.66680463155116
TEST_00107,69.48922836303711
TEST_00108,52.10626920064291
TEST_00109,52.80807540853818
TEST_00110,10.125807046890259
TEST_00111,12.37607843875885
TEST_00112,84.4683946800232
TEST_00113,6.316877484321594
TEST_00114,50.814927425384525
TEST_00115,9.910014686584471
TEST_00116,12.748426702287471
TEST_00117,91.96189628601074
TEST_00118,47.480802373886114
TEST_00119,1.4856053590774536
TEST_00120,35.903499603271484
TEST_00121,9.800862321267525
TEST_00122,66.55649559020996
TEST_00123,5.568080303668976
TEST_00124,67.98747608184814
TEST_00125,71.13616053263343
TEST_00126,130.9745626068115
TEST_00127,4.535119531229139
TEST_00128,120.83522360665461
TEST_00129,79.5067632484436
TEST_00130,59.266693385442096
TEST_00131,66.2645887374878
TEST_00132,22.40174102783203
